cell_type,Gene ID,ANK1,BIM/BCL2,CCDC124,CD105/ENG,CD110/MPL,CD117/KIT,CD34,CD36,CD38,CD41/ITGA2B,CD42/GP1BA,CD44,CD47,CD61/ITGB3,CD71/TFRC,CD9,CDK4,CDK6,CLU,CNRIP1,CTNNB1,CXCR4,DDB1,DHRS3,EIF4EBP1,ETS1,FHL1,FOG1/ZFPM1,FOXO3,GABPA,GATA1,GATA2,GFI1B,HIF1A,HPRT1,JAK2,KLF1,LOX,LSD1/KDM1A,MCL1,MEIS1,MYB,P27KIP1/CDKN1B,PIM1,RGS18,RUNX1,SDPR,SELP,SPI1,SRD5A3,TAL1,TGFB1,TMEM180/MFSD13A,TMOD1,TUBB2A,VWF,pc1,pc2
7141,A1P3-7141-A5_a1p3,17.22799195,0,16.44244556,17.31969298,0,17.36005864,16.59174224,0,0,12.813517,14.60075323,16.61907948,0,15.37734649,16.65790477,18.39762674,16.89607853,14.35429449,18.11626816,16.95268391,16.85979592,0,16.38286103,0,13.98998426,16.50324185,15.62761013,16.52508745,0,17.45231033,15.05117895,15.56664595,0,0,15.63972013,19.40229341,17.66149853,18.0250221,15.31252064,15.41917166,17.12384182,13.90320656,18.11083998,17.97116374,17.2196634,13.89837019,15.88320999,16.98520567,17.30232979,16.48745721,15.69277294,12.02100814,16.78676941,0,23.53084346,0,0,0
7141,A1P3-7141-A6_a1p3,15.01708365,0,0,0,0,17.04585977,14.44026956,0,0,11.51819398,16.01519495,14.49447924,0,13.50805027,15.81477848,0,0,13.50727842,20.17928162,15.98089935,16.1463586,0,16.79455737,16.61374982,15.6946197,15.18419613,0,13.89705492,0,16.91945642,16.5675879,12.71193485,14.74207035,14.24371282,17.99091151,16.74630034,17.32713169,0,15.13855554,13.68066395,15.72036259,17.28920235,0,19.238267,0,12.47855036,13.37748847,15.24776184,14.76307618,0,13.12925091,12.29270499,16.42085806,0,0,0,0,0
7141,A1P3-7141-A7_a1p3,14.8441177,0,0,16.85047408,17.02265629,0,14.49250019,0,0,12.38357323,15.2297348,17.28497199,0,15.57363696,16.97898798,16.86387614,0,16.04817375,18.46300167,0,14.19871677,0,17.0150273,0,0,13.45238217,14.42177645,15.00219943,0,16.38487318,16.49338305,14.62971697,16.69491493,0,17.51717191,17.00209166,0,14.2222977,14.60544555,12.53413644,15.38668834,16.96013769,15.40220684,19.80628798,15.79081404,13.85305338,0,15.86367149,0,17.22004428,13.21734905,11.96088712,0,0,0,0,0,0
7141,A1P3-7141-A8_a1p3,17.93470297,20.83533626,0,16.71770161,16.96033392,18.17240494,14.68941979,14.83093973,18.20796764,11.3951278,15.44645823,14.5867908,0,12.43711294,13.61128195,19.48278078,17.07893188,14.0466321,16.33218569,16.22531603,15.46695512,16.07799769,15.39689366,14.55688587,16.06260268,15.35307139,12.68111272,15.77510463,0,16.36605475,15.25579457,13.92511752,16.46231053,0,15.80181135,18.02467529,0,0,14.5641366,13.17279165,16.13108033,13.58225133,15.90135274,18.84064888,13.45568796,14.38114795,14.56485827,0,14.52277863,17.99729459,14.13305495,11.79631311,21.00156224,0,15.99670063,15.53771261,0,0
7141,A1P3-7141-A9_a1p3,13.96753112,0,0,16.82602279,15.50821208,0,16.0234788,0,0,10.20238932,10.86632587,0,0,8.314757668,14.73818588,16.42263503,0,14.22283021,15.45603272,0,13.22704064,0,17.4659555,16.98575942,15.66909099,0,14.69099548,12.53291242,0,15.07716838,13.09479463,11.847128,11.60819593,12.7597263,15.93062163,0,0,0,15.12363651,8.782935677,14.75678392,0,18.85877482,18.37694137,0,11.9178618,0,0,15.94095529,0,12.10907752,9.247253875,0,0,15.49558175,10.6892359,0,0
7141,A1P3-7141-B1_a1p3,11.74916402,0,18.27590875,15.61519068,0,0,0,0,15.39730285,9.501636388,22.60902434,13.80266263,0,14.4356602,11.59396204,0,14.66307904,12.23854368,15.4400261,15.12266312,14.66250562,16.91777247,14.78786666,18.5097034,14.16090199,0,0,13.05077612,0,16.27460505,12.42978377,14.07599289,0,12.46441712,14.80973232,16.71607676,14.89417629,17.6576068,13.17949375,10.97602034,14.97651814,13.09335079,0,16.75295948,0,12.84345173,0,16.10649925,0,15.45243247,12.19056718,10.36690814,0,15.25112376,18.61712177,0,0,0
7141,A1P3-7141-B10_a1p3,15.03802871,0,0,16.6701607,15.5983775,15.86258754,12.7920833,11.16979191,17.50245706,9.951740229,14.60605309,15.44289841,0,11.75331978,13.40532726,17.4685453,15.52695394,13.44197073,15.57900276,0,0,0,15.6293133,13.54078732,14.29173364,0,0,13.7737219,0,15.70792022,12.99368056,12.97750303,16.89066517,14.87233984,15.96131127,15.70520191,0,13.99481559,13.26240234,12.28149373,14.97197725,18.18816195,0,18.46588433,0,12.8921118,13.39673366,0,16.33649774,16.96924726,13.978301,10.11900462,15.98957205,0,0,12.68081296,0,0
7141,A1P3-7141-B11_a1p3,0,0,0,16.11084561,16.93147609,0,16.89148595,13.91225237,0,9.825792301,14.4951201,15.49909987,0,11.79559856,12.89679947,13.87249622,15.67308986,15.96844801,17.98601281,0,0,0,15.41614885,0,14.82120448,0,0,19.82174723,0,15.76405166,14.2049561,17.57215618,16.45240861,0,0,0,0,0,13.58134641,0,15.44082743,0,0,0,0,13.75374411,0,0,0,16.65986067,0,10.14598833,15.9846736,0,0,12.31572695,0,0
7141,A1P3-7141-B12_a1p3,14.65465289,19.72535727,14.97960585,0,14.85033406,0,13.62281513,0,17.3546129,9.890738286,16.64097841,14.08291787,0,10.79817004,10.64794429,15.36876234,13.59595217,13.05840551,20.29403435,0,13.83043554,0,14.51845065,0,12.08704511,0,0,12.73248712,0,0,13.22115851,12.93536991,12.1519038,11.49232181,15.3788253,27.76134643,16.16257741,0,12.78968685,10.52613103,14.22870265,14.99766867,0,22.75099591,0,11.55316387,0,16.10475977,0,16.18139191,12.80459247,9.290446344,15.39459824,0,0,14.81960475,0,0
7141,A1P3-7141-B2_a1p3,11.2029583,19.6603204,15.62185307,12.93013247,0,12.70373532,15.89085493,12.98193429,15.74369112,10.77755074,0,14.56330451,0,0,10.63620916,0,14.32532967,13.7921411,19.6084689,13.58964162,15.69054379,0,15.20569521,15.08872178,14.06689689,15.01307838,0,13.19915643,0,14.9935394,14.06351729,15.32167247,15.18715285,15.1315427,15.09581157,15.47349978,13.20981867,0,13.14405455,13.86096056,0,11.59784154,0,0,0,13.24952394,0,13.15586136,14.95393804,14.85403626,13.38854944,11.70426094,0,14.61757881,16.33621984,0,0,0
7141,A1P3-7141-B3_a1p3,15.26493022,0,0,17.33268174,15.87504257,17.04164246,13.90823731,0,16.59826293,10.2951316,12.20943612,17.48432356,0,10.20195692,14.33734612,14.35009563,17.6117504,13.15977022,16.49267795,0,14.59207323,18.48555859,15.40124332,14.6989176,15.68620713,0,13.63066603,13.93933617,0,0,13.8465775,14.8113342,13.89170967,14.1521841,15.81529519,15.12604858,0,13.31367181,14.49212641,14.32876854,15.09840761,15.70182522,18.10411709,0,0,14.13060886,11.87779242,15.11903593,0,0,15.41079411,10.32721792,0,0,0,11.47558744,0,0
7141,A1P3-7141-B4_a1p3,15.99442174,0,14.89884904,16.90793369,18.68290941,0,14.49132595,15.17006134,0,9.381452374,11.76686661,16.51852788,0,10.47361931,13.52948978,12.74670617,18.06013651,15.72545623,16.136413,0,14.11471825,13.97140794,15.1142539,0,14.48644701,14.76577177,0,15.88032628,0,15.93419155,12.3895568,13.53821319,12.59338829,14.55438415,17.97117872,18.39029171,0,0,13.94801863,16.04862869,15.10418393,18.88880071,0,19.31781613,10.63659768,14.08756003,10.27079784,0,0,0,14.64260025,10.40802624,0,0,0,10.99925891,0,0
7141,A1P3-7141-B5_a1p3,0,0,16.70837281,16.63478711,15.13386655,16.36442636,14.15252053,0,0,11.7020132,18.04903594,16.09537394,0,13.13048177,14.13105501,0,16.98246454,13.89518658,14.94949649,15.63149489,15.4028341,15.22043287,18.09302517,0,15.03893902,0,16.02676361,15.15404258,0,17.56991312,16.46975445,14.71204777,14.50578566,0,0,18.62036021,0,17.23234244,14.37871736,15.21725919,16.20593986,14.39067118,18.20306432,19.91480538,0,13.80734785,13.94484768,14.31170311,14.18397005,0,14.78090676,11.92263664,0,0,19.22024412,15.29447114,0,0
7141,A1P3-7141-B6_a1p3,15.33183438,0,0,15.82976166,17.68589311,16.6422076,15.61897197,12.41621189,0,10.3660513,16.0267828,0,0,12.83115461,13.51677203,0,14.85717302,15.23359337,15.54276516,16.72672915,13.8493397,15.40066259,15.75039921,15.96926701,19.836862,0,0,14.36051977,0,14.82415423,14.92982576,12.4405867,14.35171145,13.39107392,15.90753502,16.09618044,0,0,13.31621848,15.85867028,14.68821907,14.34521891,0,0,0,13.40758357,14.31654692,0,0,0,15.90434349,10.72620307,0,0,23.26248914,0,0,0
7141,A1P3-7141-B7_a1p3,12.11166634,0,15.05892809,15.34343511,0,14.38004738,15.73512105,13.29851285,16.58602451,11.00767434,16.83697379,0,0,0,12.1927411,0,15.4092853,13.54136768,19.69141927,14.13803639,14.95528461,17.77736032,14.75835453,16.0232597,13.52174129,0,0,15.83629664,0,15.11888127,13.81015981,14.58947707,14.17309488,15.9082969,17.56740533,16.00095336,15.19908462,0,14.03895681,14.47121379,16.70000659,12.05311531,17.67497531,0,0,14.71864079,14.73542824,0,15.9323029,17.61373724,13.8519906,12.82008515,16.37004624,15.72393141,22.01527655,0,0,0
7141,A1P3-7141-B8_a1p3,15.43343117,0,0,0,16.44011955,0,0,11.74143689,18.08284399,7.808731229,12.67317939,0,0,7.151687636,15.58700952,11.03162241,0,0,11.96742673,0,0,0,17.70764556,0,22.21938961,0,0,0,0,17.19076602,0,0,15.49982734,15.84421584,0,18.03278574,0,16.30762017,0,0,0,0,0,0,0,15.56273992,0,0,0,0,0,9.659338387,0,0,0,8.331982051,0,0
7141,A1P3-7141-B9_a1p3,12.93142013,0,15.82863028,13.69620409,16.19570595,0,14.3380493,0,16.70237068,11.19494773,16.31360839,15.75742479,0,13.51743413,12.98062916,0,14.14747707,13.08581227,17.83501348,0,14.45342051,0,17.50785133,13.44222664,13.54954555,14.4150294,17.74694556,13.72519492,0,0,14.47047301,15.87234412,14.44054342,15.35140099,16.12463132,18.41771984,15.40153486,15.48201315,13.87471237,9.803601647,15.0712772,14.82349119,0,0,0,13.1126137,0,14.90247015,14.75510533,0,13.40694397,10.86373403,15.3329327,16.56348036,16.46665885,0,0,0
7141,A1P3-7141-C1_a1p3,13.59472781,0,15.42358426,13.78382188,16.4131527,0,13.52886014,12.09596901,16.60044111,10.78209656,15.56551218,16.2929008,0,13.54697792,12.78342589,0,16.01972612,12.1146033,16.26887275,15.43657588,13.17797688,0,14.36779226,16.11679003,13.68871018,0,15.40816741,12.97104631,0,17.29506699,13.20387391,13.77615601,0,13.75004685,14.63095216,22.49418369,16.47607032,0,12.97922209,12.95163529,14.91961161,13.21686809,17.07638949,16.70011176,0,12.66998088,15.59671899,0,14.09490371,16.88725788,14.42317088,10.27687959,0,0,0,0,0,0
7141,A1P3-7141-C10_a1p3,0,20.16466271,0,16.45208162,16.13982577,0,15.01034024,0,0,11.7038572,15.04874779,14.91006903,0,13.69159783,15.54293858,0,17.28681699,14.56414693,18.25442522,16.34003493,15.64223816,19.91239864,16.15257411,14.0419512,0,0,0,14.93511186,0,0,14.86120833,15.70621508,14.98524843,12.75716466,0,19.62065504,0,15.64671509,15.49570364,16.32703538,16.64506065,15.91529583,0,21.38804563,0,13.09094919,0,14.42390543,14.64827893,22.01866047,13.94866939,11.44171837,0,16.6297896,0,15.82627854,0,0
7141,A1P3-7141-C11_a1p3,14.79075808,0,16.14216082,0,18.82519725,17.54448435,14.84136467,13.53468874,0,10.88275048,14.94862081,0,0,12.04501881,13.57168081,18.23926013,14.97657047,13.68293275,17.51381187,0,13.6648708,17.38352594,16.23180689,0,16.58426501,0,0,13.69561481,0,15.86285051,14.84284639,13.90698232,14.33927338,13.52805687,15.98111445,21.09742405,0,15.93549541,14.49213284,12.89803355,14.27410186,14.84431418,0,18.36774421,0,13.91603269,15.61510858,0,16.65646491,16.02868577,13.05507005,10.60822775,16.84390477,0,0,12.97740085,0,0
7141,A1P3-7141-C12_a1p3,15.35510946,0,0,14.75109544,15.53720577,0,14.48900981,18.15261667,0,9.626715417,11.50425276,0,0,9.2000716,14.17642521,12.39672246,16.02356522,14.58324649,14.82309377,0,13.40028573,17.32575087,15.72267827,0,14.19940202,14.65565484,0,13.98231839,0,17.18731442,13.19151304,13.55776364,14.29708702,13.11121055,17.01369925,16.8497261,0,0,13.5737202,14.11495279,13.69954701,16.85149742,0,19.69030777,0,12.74109235,10.89843936,0,0,17.23381388,13.09185287,8.955065628,0,0,0,10.58312025,0,0
7141,A1P3-7141-C2_a1p3,14.41530834,0,16.88040727,17.37755324,16.36458708,17.89032096,14.21267035,11.35887358,18.38953894,11.13610548,17.01181648,17.41160677,0,15.13685595,13.35704967,16.54137633,16.04785446,14.50753239,16.86799446,0,15.43790251,0,15.70946392,13.73613843,15.10418308,15.9984451,16.04506123,15.05676189,0,16.13489727,14.52992338,14.25986197,14.67391523,0,15.53110184,16.87751722,0,15.31362433,14.75394844,14.0829804,15.93699888,14.60363609,15.95993732,17.01342508,14.48914386,12.71297135,14.97310186,0,0,0,16.55076372,11.82913958,16.29860047,0,0,0,0,0
7141,A1P3-7141-C3_a1p3,14.24781076,0,15.93716231,16.13760974,15.28747925,0,16.72934365,17.3526218,0,10.00152506,13.14547311,15.08179745,0,10.596069,17.60490368,0,14.89904197,13.77597802,15.18871785,15.76088875,14.28536205,0,15.60842601,0,14.46730923,0,15.48308254,13.36021135,0,15.44857543,12.71102005,14.37068261,13.40343035,15.51413291,17.98640389,15.23163567,0,13.69596038,14.01154431,10.66307926,15.58198362,16.84083016,0,16.72212239,0,13.18770273,12.94814715,13.99945872,14.15006247,16.51073995,13.59366935,10.15449223,16.0722065,16.9995184,26.15846149,11.29125018,0,0
7141,A1P3-7141-C4_a1p3,13.07433071,19.54975738,0,0,0,0,14.61514667,17.8906879,0,11.81892322,26.08898203,16.37482001,0,13.18055051,15.59381894,0,16.25696772,14.18542448,20.15811033,14.55608098,13.67188681,0,15.45994015,14.63505349,14.3533624,13.92331821,0,14.50591708,0,0,14.19002269,14.81105636,0,13.64814815,18.16753261,0,0,15.29393377,12.98338111,11.82398176,16.07637511,15.9210231,0,0,0,12.4273629,15.84877097,15.62348158,14.77002195,15.62591951,13.23698973,10.85329384,15.66491001,0,0,0,0,0
7141,A1P3-7141-C5_a1p3,0,0,0,0,0,0,0,0,0,11.04025628,0,0,0,0,0,0,0,0,16.76562129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3880807,0,0,16.66596506,0,0,0,0,0,0,27.89360845,16.77697648,0,0,0,0,0,15.75544853,0,0,0,14.36266481,0,0
7141,A1P3-7141-C6_a1p3,16.1751147,0,0,0,16.47531393,0,13.61650981,12.63482507,17.36068824,10.2423079,13.1727396,15.95279119,0,11.50799438,16.16946976,17.57570206,0,14.49568657,15.9143559,0,14.8404517,15.41702629,14.82072138,0,14.5205592,15.94209593,0,14.53213883,0,17.149677,13.00650503,15.49502373,14.23651804,14.53441081,17.97328986,16.77840764,0,14.05282251,15.20935103,13.9826859,16.95508442,17.19726979,0,17.77827092,0,12.80579523,10.47292005,13.43722263,16.38217386,0,14.53407698,9.84546226,0,0,0,11.04366303,0,0
7141,A1P3-7141-C7_a1p3,14.08804222,20.64667209,0,18.5922066,16.75945256,0,16.13012007,14.61889294,0,12.20249923,17.24978053,17.63925672,0,15.38329384,14.01342326,0,18.82760444,14.94433908,19.30234076,16.69784975,15.46613335,0,16.85661607,13.02673156,16.21582751,16.37282333,0,15.66100182,0,17.83306096,16.44128447,16.73844893,0,15.75568239,15.57294028,20.236035,16.95029104,0,15.450054,13.47815281,17.54947251,16.01658759,17.15370858,20.86556683,14.71368937,14.44318567,15.90433848,16.72041822,16.79695166,18.19648447,15.93027029,12.36306516,0,17.71253347,0,0,0,0
7141,A1P3-7141-C8_a1p3,14.49861607,0,15.52910127,15.03124629,18.21688207,0,15.86155437,15.99316665,17.76732562,10.1699769,12.61485416,17.2529108,0,10.02899761,12.61516533,13.78242211,17.28447212,14.74880467,14.98640892,0,15.33132807,14.54123237,14.65514953,0,14.78839855,0,0,15.0118087,0,16.54427912,12.80389424,15.16272094,13.16240585,14.80795378,16.79655916,17.03221525,0,15.98976524,14.03837339,13.5641221,13.87785621,16.2479881,16.50554333,17.91986082,0,12.19946468,12.74096838,0,0,0,12.37265861,9.813551508,0,0,27.06502514,12.01867866,0,0
7141,A1P3-7141-C9_a1p3,0,0,0,0,15.81110587,0,14.40676602,0,18.54143459,10.78305506,17.25805739,14.18703955,0,13.23393732,14.62582694,0,15.9265671,12.71560888,16.63797123,14.12719943,15.83055627,0,15.92860676,0,16.35661233,14.23508192,0,13.24496222,0,17.41673638,14.08934105,12.24395415,13.03861354,13.89961038,17.8785349,16.47903679,0,0,14.82824696,13.33834907,15.17799768,16.95932802,0,16.66791307,0,11.46528548,13.4006976,14.66087479,0,15.8756577,14.43079255,11.1140673,0,0,0,0,0,0
7141,A1P3-7141-D1_a1p3,14.58167572,19.89624865,0,15.94376482,17.01458231,14.25360694,12.57389987,16.92846959,0,10.57658454,14.91755654,15.07510451,0,12.49062354,12.81327368,0,15.70108684,12.58689387,18.4313793,0,15.51184134,0,14.12327991,0,12.19430069,0,0,14.71559905,0,16.95225238,15.31939284,16.03472219,14.48886759,13.10002223,14.18013424,18.49737584,0,14.76468532,13.09636844,10.16694537,14.90459786,14.90010954,0,17.48507703,0,12.96599085,12.52934159,0,0,14.75773089,13.56194715,10.05926857,0,0,0,15.71494997,0,0
7141,A1P3-7141-D10_a1p3,12.96934543,23.02143327,15.85050641,17.0306766,15.82258856,17.20503725,13.48499536,0,18.85602875,9.997027095,13.00285112,15.46642529,0,10.45813958,13.52942993,14.70359185,15.66280642,14.68173517,16.51600296,0,15.13376409,15.25762224,15.17152522,0,13.49454623,0,16.9192334,13.3709935,0,16.59150437,14.15625139,12.99696129,13.52975767,0,15.12337989,18.50913051,0,16.54832441,14.13261973,13.48048387,0,15.40689809,17.85030699,16.43417105,13.73368096,13.25558215,13.84448827,17.51953888,22.67802789,16.63885471,14.1242353,9.989220414,0,0,0,12.0792923,0,0
7141,A1P3-7141-D11_a1p3,13.35727253,0,13.6052059,14.34725677,15.30531205,14.13528356,12.81683865,15.71845377,16.75573525,9.431288239,12.28762911,16.17977001,0,10.4616096,10.50178299,17.76920892,15.46336131,12.2821116,14.5797487,14.343654,13.53280124,0,13.51231147,16.33587771,13.01753206,13.42109605,17.56018601,15.27505005,0,17.05636885,14.68567974,0,0,13.29090703,14.12270112,17.00845579,0,14.03298583,12.8708318,11.72360499,14.3673563,14.90654868,0,0,0,11.61981628,0,13.55552957,0,15.79724422,13.57525339,9.631506635,16.25020893,0,18.9700367,11.5948676,0,0
7141,A1P3-7141-D12_a1p3,10.88884097,19.6093193,0,14.10093227,0,11.73657789,15.45584585,12.35640213,0,11.75970644,17.54703293,0,0,0,9.825512736,0,17.6425227,12.66232185,20.00698915,13.4385033,13.40984956,0,14.87093806,13.23327179,13.24630628,0,0,14.69239995,0,14.26166294,12.60304512,15.08830859,13.26630699,14.2904683,13.64735057,16.15709165,13.47353873,0,12.30779543,12.40666391,0,11.62403776,0,0,0,13.38150042,14.86072995,15.37716432,15.2629345,0,12.70887997,11.30454285,0,16.60578025,13.48455591,0,0,0
7141,A1P3-7141-D2_a1p3,14.65061222,0,0,14.77749565,15.77776976,16.91455147,15.66345854,0,17.91516628,12.00771594,15.43025142,14.62841625,0,14.98780053,16.90686952,0,0,13.71151023,17.79112137,14.14219815,15.28165692,0,16.13888525,0,15.15289262,14.14614977,0,15.81453274,0,0,14.13474701,12.27929146,14.44709727,15.27556406,17.45404557,17.87484447,0,14.69247226,13.9361507,11.3530622,16.9575105,14.72029639,0,20.3986156,0,13.67715425,0,0,0,0,14.612659,12.05540279,16.29851995,0,0,15.50865449,0,0
7141,A1P3-7141-D3_a1p3,14.85477719,0,0,0,14.16126605,15.64400956,15.04772336,0,18.53521971,11.27762034,15.89853621,15.39495475,0,13.10356851,13.58463372,0,17.14779581,14.91885019,16.97731194,15.91518374,15.68943678,0,0,14.63542739,15.29825514,14.14905035,11.35265157,14.1679471,0,17.32625121,13.85019961,12.74119824,13.21737413,14.32716284,15.83987029,17.02634879,0,15.1530305,13.74137065,14.08478503,16.36823214,13.45736314,14.90206254,17.73315818,0,13.27900274,13.9965384,14.29957717,0,17.98218606,14.99142627,11.50844269,21.92166356,0,16.906274,16.02638737,0,0
7141,A1P3-7141-D4_a1p3,0,0,14.88087209,0,16.22104438,0,13.86388809,0,0,10.35309184,13.18447721,15.13982527,0,12.10672072,14.47267148,15.98132528,16.49457599,12.85298532,16.34621007,0,13.78664581,0,16.75448247,14.65504993,13.92305938,0,0,0,0,0,13.29632922,13.27964058,15.73347686,13.40182877,16.0671142,17.26272651,0,12.44772442,13.27514603,11.21744401,15.200441,17.75762048,0,19.28627262,0,12.91325078,0,0,14.52318038,0,13.74531118,10.77356606,16.07495932,0,28.34481908,11.39205574,0,0
7141,A1P3-7141-D5_a1p3,0,0,0,15.92794617,16.89378761,0,16.2029251,19.2211247,17.76367883,10.34108286,12.2104831,0,0,10.65517903,13.45230243,13.88717731,16.35330079,15.23249937,15.49109323,0,14.60561994,0,14.62271651,0,14.86802822,0,14.48756554,13.56468344,0,16.64109435,13.87968616,13.31191577,13.44510148,14.44927267,15.96392305,0,0,15.85277068,15.66344489,13.31209008,15.8410839,0,16.55193285,18.38915813,0,13.37462853,11.67115131,0,0,0,13.93246421,10.35378188,0,0,0,11.57783007,0,0
7141,A1P3-7141-D6_a1p3,12.49608373,0,0,15.15676598,17.88280509,15.65624938,14.3642772,16.22105111,17.33243414,10.97857188,16.68126462,14.60818742,0,0,13.76671072,0,15.46935667,13.79731841,16.99859293,14.28588883,14.334847,0,15.76467061,0,13.92456808,15.0109103,0,0,0,16.51608023,14.08458401,13.61563905,0,14.9014855,14.75524214,16.13184493,13.8911811,16.94463359,14.15287197,12.38697463,0,13.76762944,12.9384077,0,16.994345,12.57293269,0,0,15.8501419,17.11472381,14.13430924,10.65734611,0,15.96907275,17.37141178,0,0,0
7141,A1P3-7141-D7_a1p3,14.55335463,0,15.4220123,13.39143889,15.85125008,16.76666856,13.54032316,0,16.69596427,9.503754615,13.70858671,14.837229,0,10.36177393,13.30620271,13.78703656,15.21347152,11.98560752,14.45339887,0,13.13058892,0,13.97932229,0,13.55184347,14.29149117,17.54995056,12.45846638,0,14.74983763,13.17343599,12.2016881,16.97050383,12.70946461,15.03165425,14.9733575,0,14.42984551,12.45612432,9.961026871,13.19979671,14.18225823,11.96337134,15.24519866,0,12.98862832,0,14.39178561,13.41548933,14.54926813,15.23331426,9.340260579,0,0,16.82896675,11.19773579,0,0
7141,A1P3-7141-D8_a1p3,11.61147401,19.97249565,16.17599653,0,0,13.01265459,17.75950829,12.48804115,17.06722174,11.2056506,16.76443422,14.44633647,0,0,10.83173388,0,14.46646143,13.85382819,19.93126502,13.0479273,14.60930911,0,15.96651896,14.82176596,14.99337419,15.43172984,15.92266287,0,0,15.21567462,12.84507185,13.25971221,13.89763146,14.42985149,14.83310147,15.25243918,13.67727151,0,13.08026679,11.68106188,0,11.42534701,15.52569014,20.00712375,0,13.72218061,17.23544035,14.26895557,0,15.53191759,14.43892119,12.53838972,15.42116868,14.33716316,19.31983836,0,0,0
7141,A1P3-7141-D9_a1p3,12.66256205,18.64493942,0,13.49106754,0,14.24504403,15.55897985,12.55194841,17.07742669,10.51766701,15.76053658,13.94375261,0,0,10.44531241,0,15.3902012,12.34900126,18.9808644,12.59517259,0,0,13.71612295,17.64797339,12.34079285,0,0,15.18039871,0,17.52534927,15.49649609,15.95803488,0,15.26650679,14.8915734,17.380348,15.40163864,16.42099952,12.27797345,11.6646122,16.65275465,11.41585842,0,0,0,12.487847,0,0,14.13477761,17.41401458,12.86548675,11.46938648,14.95688653,15.88913442,0,0,0,0
7141,A1P3-7141-E1_a1p3,12.04503924,19.09235007,13.45262928,12.61270995,13.79541741,0,13.59878966,0,0,8.677621233,11.33843041,15.13542464,0,8.949903818,13.40758066,12.70376011,14.89382608,13.19557402,13.45863247,0,13.35237843,0,14.23819194,15.13625533,13.8905563,0,0,11.01890795,0,14.12140091,12.78284174,14.22592345,11.54497621,11.57379788,0,16.4682437,0,14.53548479,12.77733382,12.09251821,0,12.87982279,0,0,0,11.54685947,8.909540858,13.48265383,0,17.07801863,10.596998,8.617373819,0,0,0,9.459240301,0,0
7141,A1P3-7141-E10_a1p3,0,23.70125683,14.63096487,15.93423779,0,15.49770981,12.49644147,0,16.77811,10.7931203,15.92666497,14.32427903,0,14.95386567,12.67532752,14.44201688,15.09505836,11.06741309,16.20085808,0,0,0,14.11668887,0,12.44931132,0,12.5378988,15.29643887,0,16.30867373,13.91808339,13.48183276,15.21679907,13.31966962,14.04977108,15.40723704,0,0,14.57276546,10.25651791,14.93219177,12.61748494,0,18.75397561,0,13.24110274,0,0,0,14.12553135,13.98927268,10.29870526,16.68326554,16.31024474,0,15.21056146,0,0
7141,A1P3-7141-E11_a1p3,11.64716607,17.9838468,16.00028044,16.3349551,0,15.20899552,13.93069134,12.01910408,17.01836983,10.34022753,15.15774045,14.05142835,0,0,11.65506205,0,15.1572726,12.88677576,20.03490454,13.48029369,14.79960231,0,15.07855327,12.66142029,14.4025375,0,17.1163836,0,0,16.09891507,14.74217152,13.05848736,15.10085927,15.52304046,14.89938399,13.7352176,15.60951301,0,13.2297851,12.22431345,15.96333794,12.76094471,16.46438717,19.9029847,0,14.57564456,0,16.39792777,0,14.52439828,13.73113182,11.61873218,15.15725143,13.97009432,17.56139264,0,0,0
7141,A1P3-7141-E12_a1p3,11.5453014,17.81885616,0,14.92667755,0,13.23139516,14.14600021,11.65015258,14.42421119,10.7034756,15.30690112,13.60865086,0,0,11.81636776,16.18262687,14.92533526,12.16749328,18.50440784,12.84524419,0,0,13.96415485,14.74773821,14.26688954,0,16.81159528,15.24452205,0,15.16165613,12.63848672,14.32532988,14.09194387,14.43465598,17.48350888,15.58634507,12.82696162,0,13.80063966,13.65078881,0,10.92513757,0,0,0,12.60942728,0,14.64212823,15.05716213,14.61103652,12.6705837,11.26598809,13.80702289,13.68029385,0,0,0,0
7141,A1P3-7141-E2_a1p3,15.057863,0,15.16989556,14.87155715,15.60716165,0,12.93097008,0,0,11.38718967,15.28646146,14.07496541,0,12.27514648,11.47829259,0,14.47251918,11.52424983,15.06115423,17.61469645,13.07029348,0,13.31467231,0,12.22118296,0,13.9425263,14.18626686,0,14.85891296,13.19043536,13.3424387,16.3597118,11.64518424,12.00705139,0,14.35708008,15.95539436,12.40614648,11.50051667,14.61658239,13.9809236,0,0,0,11.47443711,13.58625102,0,0,14.48433949,13.68081151,9.866638854,15.762243,0,0,0,0,0
7141,A1P3-7141-E3_a1p3,11.52570592,18.70735223,14.3860342,13.4905264,0,13.97085235,12.88784138,21.07420204,17.78330088,10.18060352,16.39108154,13.11334449,0,15.87719919,11.9088852,0,0,12.23640324,15.19770219,13.62413676,14.49387401,0,13.88845114,14.74872798,13.435112,14.65782587,15.9859443,14.47935217,0,15.50409392,12.95017315,15.23667563,16.62801256,11.84421744,14.53092855,14.50420194,14.53024996,0,12.53806171,11.31830898,0,14.12215024,16.4515054,0,20.83714479,12.68902504,12.59473185,13.14216975,13.59293673,0,13.17133429,11.28643674,16.24012398,16.35725141,15.31918479,0,0,0
